playerID,nameFirst,nameLast,birthYear,birthMonth,fullName
lawreji01,Jim,Lawrence,1939,2,Jim Lawrence
lawrejo01,Joe,Lawrence,1977,2,Joe Lawrence
lawreju01,Justin,Lawrence,1994,11,Justin Lawrence
lawrese01,Sean,Lawrence,1970,9,Sean Lawrence
lawribr01,Brett,Lawrie,1990,1,Brett Lawrie
lawro01,Ron,Law,1946,3,Ron Law
lawru01,Rudy,Law,1956,10,Rudy Law
lawryot01,Otis,Lawry,1893,11,Otis Lawry
lawsoal01,Al,Lawson,1869,3,Al Lawson
lawsobo01,Bob,Lawson,1875,8,Bob Lawson
lawsojo01,John,Lawson,1887,9,John Lawson
lawsoph01,Phelbert,Lawson,1919,10,Phelbert Lawson
lawsoro01,Roxie,Lawson,1906,4,Roxie Lawson
lawsost01,Steve,Lawson,1950,12,Steve Lawson
lawtoma01,Marcus,Lawton,1965,8,Marcus Lawton
lawtoma02,Matt,Lawton,1971,11,Matt Lawton
lawva01,Vance,Law,1956,10,Vance Law
lawve01,Vern,Law,1930,3,Vern Law
lawyefl01,Floyd,Lawyer,1888,2,Floyd Lawyer
laxtobi01,Bill,Laxton,1948,1,Bill Laxton
laxtobr01,Brett,Laxton,1973,10,Brett Laxton
layanti01,Tim,Layana,1964,3,Tim Layana
laydege01,Gene,Layden,1894,3,Gene Layden
laydope01,Pete,Layden,1919,12,Pete Layden
laynehe01,Herman,Layne,1901,2,Herman Layne
laynehi01,Hillis,Layne,1918,2,Hillis Layne
layneto01,Tommy,Layne,1984,11,Tommy Layne
laytole01,Les,Layton,1921,11,Les Layton
laytoob01,Obie,Layton,1911,7,Obie Layton
lazagag01,Agapito,Lázaga,1893,8,Agapito Lázaga
lazarda01,Danny,Lazar,1943,11,Danny Lazar
lazarma01,Max,Lazar,1999,6,Max Lazar
lazora01,Raudel,Lazo,1989,4,Raudel Lazo
lazorja01,Jack,Lazorko,1956,3,Jack Lazorko
lazorjo01,Johnny,Lazor,1912,9,Johnny Lazor
lazzeto01,Tony,Lazzeri,1903,12,Tony Lazzeri
leach01,Charlie,Lea,1956,12,Charlie Lea
leachbr01,Brent,Leach,1982,11,Brent Leach
leachfr01,Freddy,Leach,1897,11,Freddy Leach
leachja01,Jalal,Leach,1969,3,Jalal Leach
leachre01,R. E.,Leach,,,R. E. Leach
leachri01,Rick,Leach,1957,5,Rick Leach
leachte01,Terry,Leach,1954,3,Terry Leach
leachto01,Tommy,Leach,1877,11,Tommy Leach
leadlbo99,Bob,Leadley,1858,11,Bob Leadley
leagubr01,Brandon,League,1983,3,Brandon League
leahyda01,Dan,Leahy,1870,8,Dan Leahy
leahyky01,Kyle,Leahy,1997,6,Kyle Leahy
leahyto01,Tom,Leahy,1869,6,Tom Leahy
leakemi01,Mike,Leake,1987,11,Mike Leake
leallu01,Luis,Leal,1957,3,Luis Leal
leardbi01,Bill,Leard,1885,10,Bill Leard
learfr01,Fred,Lear,1894,4,Fred Lear
learki01,King,Lear,1891,1,King Lear
learyfr01,Frank,Leary,1881,2,Frank Leary
learyja01,Jack,Leary,1857,7,Jack Leary
learyjo01,John,Leary,1891,5,John Leary
learyti01,Tim,Leary,1958,12,Tim Leary
leasujo01,Jordan,Leasure,1998,8,Jordan Leasure
leathha01,Hal,Leathers,1898,12,Hal Leathers
leathja01,Jack,Leathersich,1990,7,Jack Leathersich
leberem01,Emil,Leber,1881,5,Emil Leber
leblach01,Charles,Leblanc,1996,6,Charles Leblanc
leblajo01,José,Leblanc,1894,,José Leblanc
leblawa01,Wade,LeBlanc,1984,8,Wade LeBlanc
leboube01,Bevo,LeBourveau,1896,8,Bevo LeBourveau
leclage01,George,LeClair,1886,10,George LeClair
leclejo01,Jose,Leclerc,1993,12,Jose Leclerc
lecroma01,Matt,LeCroy,1975,12,Matt LeCroy
lecursa01,Sam,LeCure,1984,5,Sam LeCure
ledbera01,Razor,Ledbetter,1894,12,Razor Ledbetter
ledeeri01,Ricky,Ledee,1973,11,Ricky Ledee
ledesaa01,Aaron,Ledesma,1971,6,Aaron Ledesma
ledezwi01,Wil,Ledezma,1981,1,Wil Ledezma
ledwimi01,Mike,Ledwith,1851,,Mike Ledwith
lee01,,Lee,,, Lee
lee02,,Lee,,, Lee
lee03,,Lee,,, Lee
leebi01,Billy,Lee,1894,1,Billy Lee
leebi02,Bill,Lee,1909,10,Bill Lee
leebi03,Bill,Lee,1946,12,Bill Lee
leebo01,Bob,Lee,1937,11,Bob Lee
leebr01,Braxton,Lee,1993,8,Braxton Lee
leebr02,Brooks,Lee,2001,2,Brooks Lee
leeca01,Carlos,Lee,1976,6,Carlos Lee
leech01,C. C.,Lee,1986,10,C. C. Lee
leech02,Chase,Lee,1998,8,Chase Lee
leecl01,Cliff,Lee,1896,8,Cliff Lee
leecl02,Cliff,Lee,1978,8,Cliff Lee
leeco01,Corey,Lee,1974,12,Corey Lee
leeda01,David,Lee,1973,3,David Lee
leeda02,Dae-ho,Lee,1982,6,Dae-ho Lee
leede01,Derek,Lee,1966,7,Derek Lee
leede02,Derrek,Lee,1975,9,Derrek Lee
leedo01,Don,Lee,1934,2,Don Lee
leedu01,Dud,Lee,1899,8,Dud Lee
leedy01,Dylan,Lee,1994,8,Dylan Lee
leeev01,Evan,Lee,1997,6,Evan Lee
leeha01,Hal,Lee,1905,2,Hal Lee
leeju01,Jung Hoo,Lee,1998,8,Jung Hoo Lee
leekge01,Gene,Leek,1936,7,Gene Leek
leekh01,Khalil,Lee,1998,6,Khalil Lee
leeko01,Korey,Lee,1998,7,Korey Lee
leele01,Leonidas,Lee,1860,12,Leonidas Lee
leele02,Leron,Lee,1948,3,Leron Lee
leelo01,Lown,Lee,,,Lown Lee
leema01,Mark,Lee,1953,6,Mark Lee
leema02,Manuel,Lee,1965,6,Manuel Lee
leema03,Mark,Lee,1964,7,Mark Lee
leemi01,Mike,Lee,1941,5,Mike Lee
leepeda01,Dave,Leeper,1959,10,Dave Leeper
leero01,Roy,Lee,1917,9,Roy Lee
leesa01,Sang-Hoon,Lee,1971,3,Sang-Hoon Lee
leesc01,Script,Lee,1899,1,Script Lee
leesge01,George,Lees,1895,2,George Lees
leesmch01,Charles,Leesman,1987,3,Charles Leesman
leete01,Terry,Lee,1962,3,Terry Lee
leeth01,Thornton,Lee,1906,9,Thornton Lee
leeto01,Tom,Lee,1862,6,Tom Lee
leetr01,Travis,Lee,1975,5,Travis Lee
leevesa01,Sam,Leever,1871,12,Sam Leever
leewa01,Wyatt,Lee,1879,8,Wyatt Lee
leeza01,Zach,Lee,1991,9,Zach Lee
lefebbi01,Bill,LeFebvre,1915,11,Bill LeFebvre
lefebji01,Jim,Lefebvre,1942,1,Jim Lefebvre
lefebjo01,Joe,Lefebvre,1956,2,Joe Lefebvre
lefeval01,Al,Lefevre,1898,9,Al Lefevre
leffecr01,Craig,Lefferts,1957,9,Craig Lefferts
leflewa01,Wade,Lefler,1896,6,Wade Lefler
lefloro01,Ron,LeFlore,1948,6,Ron LeFlore
leftwph01,Phil,Leftwich,1969,5,Phil Leftwich
legetlo01,Lou,Legett,1901,6,Lou Legett
legggr01,Greg,Legg,1960,4,Greg Legg
legumca01,Casey,Legumina,1997,6,Casey Legumina
lehanja01,James,Lehan,1856,5,James Lehan
lehanmi01,Mike,Lehane,1865,4,Mike Lehane
lehenre01,Regis,Leheny,1908,1,Regis Leheny
lehewji01,Jim,Lehew,1937,8,Jim Lehew
lehmake01,Ken,Lehman,1928,6,Ken Lehman
lehnepa01,Paul,Lehner,1920,7,Paul Lehner
lehrcl01,Clarence,Lehr,1886,5,Clarence Lehr
lehrju01,Justin,Lehr,1977,8,Justin Lehr
lehrno01,Norm,Lehr,1901,5,Norm Lehr
leibeha01,Hank,Leiber,1911,1,Hank Leiber
leibone01,Nemo,Leibold,1892,2,Nemo Leibold
leibrbr01,Brandon,Leibrandt,1992,12,Brandon Leibrandt
leibrch01,Charlie,Leibrandt,1956,10,Charlie Leibrandt
leicejo01,Jon,Leicester,1979,2,Jon Leicester
leifeel01,Elmer,Leifer,1893,5,Elmer Leifer
leifile01,Lefty,Leifield,1883,9,Lefty Leifield
leighjo01,John,Leighton,1861,10,John Leighton
leinhbi01,Bill,Leinhauser,1893,11,Bill Leinhauser
leiped01,Ed,Leip,1910,11,Ed Leip
leipeda01,Dave,Leiper,1962,6,Dave Leiper
leipeja01,Jack,Leiper,1867,12,Jack Leiper
leistjo01,John,Leister,1961,1,John Leister
leiteal01,Al,Leiter,1965,10,Al Leiter
leiteja01,Jack,Leiter,2000,4,Jack Leiter
leitema01,Mark,Leiter,1963,4,Mark Leiter
leitema02,Mark,Leiter,1991,3,Mark Leiter
leithbi01,Bill,Leith,1873,5,Bill Leith
leitndo01,Doc,Leitner,1865,9,Doc Leitner
leitndu01,George,Leitner,1871,6,George Leitner
leiussc01,Scott,Leius,1965,9,Scott Leius
lejafr01,Frank,Leja,1936,2,Frank Leja
lejeula01,Sheldon,Lejeune,1885,7,Sheldon Lejeune
lejohdo01,Don,LeJohn,1934,5,Don LeJohn
lelanfr99,Frank,Leland,1866,2,Frank Leland
lelivbi01,Bill,Lelivelt,1884,10,Bill Lelivelt
lelivja01,Jack,Lelivelt,1885,11,Jack Lelivelt
lemahdj01,DJ,LeMahieu,1988,7,DJ LeMahieu
lemanda01,Dave,Lemanczyk,1950,8,Dave Lemanczyk
lemasde01,Denny,Lemaster,1939,2,Denny Lemaster
lemasjo01,Johnnie,LeMaster,1954,6,Johnnie LeMaster
lemaydi01,Dick,LeMay,1938,8,Dick LeMay
lembost01,Steve,Lembo,1926,11,Steve Lembo
lemkema01,Mark,Lemke,1965,8,Mark Lemke
lemoija01,Jacob,Lemoine,1993,11,Jacob Lemoine
lemonbo01,Bob,Lemon,1920,9,Bob Lemon
lemonch01,Chet,Lemon,1955,2,Chet Lemon
lemonda01,Dave,Lemonds,1948,7,Dave Lemonds
lemonji01,Jim,Lemon,1928,3,Jim Lemon
lemonma01,Mark,Lemongello,1955,7,Mark Lemongello
lenhado01,Don,Lenhardt,1922,10,Don Lenhardt
lennobi01,Bill,Lennon,1845,1,Bill Lennon
lennobo01,Bob,Lennon,1928,9,Bob Lennon
lennoed01,Ed,Lennox,1883,11,Ed Lennox
lennoed02,Ed,Lennon,1897,8,Ed Lennon
lennopa01,Pat,Lennon,1968,4,Pat Lennon
lentiji01,Jim,Lentine,1954,7,Jim Lentine
leon01,,Leon,,, Leon
leona01,,Leonard,,, Leonard
leona02,,Leonard,,, Leonard
leonaan01,Andy,Leonard,1846,6,Andy Leonard
leonabo01,Bobo,Leonard,1898,2,Bobo Leonard
leonabu99,Buck,Leonard,1907,9,Buck Leonard
leonade01,Dennis,Leonard,1951,5,Dennis Leonard
leonadu01,Dutch,Leonard,1892,4,Dutch Leonard
leonadu02,Dutch,Leonard,1909,3,Dutch Leonard
leonael01,Elmer,Leonard,1888,11,Elmer Leonard
leonaje01,Jeffrey,Leonard,1955,9,Jeffrey Leonard
leonajo01,Joe,Leonard,1893,11,Joe Leonard
leonama01,Mark,Leonard,1964,8,Mark Leonard
leonar01,Arnold,Leon,1988,9,Arnold Leon
leonar02,Arcenio,Leon,1986,9,Arcenio Leon
leonda01,Danny,Leon,1967,4,Danny Leon
leoned01,Eddie,Leon,1946,8,Eddie Leon
leonedo01,Dominic,Leone,1991,10,Dominic Leone
leoneju01,Justin,Leone,1977,3,Justin Leone
leonhda01,Dave,Leonhard,1941,1,Dave Leonhard
leoniz01,Izzy,Leon,1911,1,Izzy Leon
leonjo01,Jose,Leon,1976,12,Jose Leon
leonju01,Juan,León,1919,,Juan León
leonma01,Max,Leon,1950,2,Max Leon
leonpe01,Pedro,León,1998,5,Pedro León
leonsa01,Sandy,Leon,1989,3,Sandy Leon
leoporu01,Rudy,Leopold,1905,7,Rudy Leopold
leovijo01,John,Leovich,1918,5,John Leovich
lepcite01,Ted,Lepcio,1929,7,Ted Lepcio
lepinpe01,Pete,LePine,1876,9,Pete LePine
leppedo01,Don,Leppert,1930,11,Don Leppert
leppedo02,Don,Leppert,1931,10,Don Leppert
lerchdu01,Dutch,Lerchen,1889,4,Dutch Lerchen
lerchge01,George,Lerchen,1922,12,George Lerchen
lerchra01,Randy,Lerch,1954,10,Randy Lerch
lerewan01,Anthony,Lerew,1982,10,Anthony Lerew
leriawa01,Walt,Lerian,1903,2,Walt Lerian
lerouch01,Chris,Leroux,1984,4,Chris Leroux
leroyjo01,John,LeRoy,1975,4,John LeRoy
leroylo01,Louis,LeRoy,1879,2,Louis LeRoy
lerscba01,Barry,Lersch,1944,9,Barry Lersch
lerudst01,Steven,Lerud,1984,10,Steven Lerud
leshebr01,Brian,Lesher,1971,3,Brian Lesher
leshndo01,Don,Leshnock,1946,11,Don Leshnock
leskacu01,Curt,Leskanic,1968,4,Curt Leskanic
leslebr01,Brad,Lesley,1958,9,Brad Lesley
lesliro01,Roy,Leslie,1894,8,Roy Leslie
leslisa01,Sam,Leslie,1905,7,Sam Leslie
leste01,,Lester,,, Lester
lestejo01,Jon,Lester,1984,1,Jon Lester
lestejo02,Josh,Lester,1994,7,Josh Lester
letchch01,Charlie,Letchas,1915,10,Charlie Letchas
letchto01,Tom,Letcher,1868,1,Tom Letcher
leutz01,David,Lenz,1851,1,David Lenz
levanje01,Jesse,Levan,1926,7,Jesse Levan
leverdi01,Gorham,Leverett,1894,3,Gorham Leverett
leverho01,Horace,Leverette,1889,2,Horace Leverette
leverwa01,Walt,Leverenz,1888,7,Walt Leverenz
leveyji01,Jim,Levey,1906,9,Jim Levey
levinal01,Al,Levine,1968,5,Al Levine
levisch01,Charlie,Levis,1860,6,Charlie Levis
levisje01,Jesse,Levis,1968,4,Jesse Levis
levisos01,Oscar,Levis,1898,8,Oscar Levis
levraal01,Allen,Levrault,1977,8,Allen Levrault
levsedu01,Emil,Levsen,1898,4,Emil Levsen
levyed01,Ed,Levy,1916,10,Ed Levy
lewalde01,Dennis,Lewallyn,1953,8,Dennis Lewallyn
lewanda01,Dan,Lewandowski,1928,1,Dan Lewandowski
lewicar01,Artie,Lewicki,1992,4,Artie Lewicki
lewis01,,Lewis,,, Lewis
lewisad01,A. D.,Lewis,1915,2,A. D. Lewis
lewisal01,Allan,Lewis,1941,12,Allan Lewis
lewisbe01,Bert,Lewis,1895,10,Bert Lewis
lewisbi01,Bill,Lewis,1904,10,Bill Lewis
lewisbu01,Buddy,Lewis,1916,8,Buddy Lewis
lewisch01,Charlie,Lewis,1907,1,Charlie Lewis
lewiscl01,Clarence,Lewis,1911,,Clarence Lewis
lewisco01,Colby,Lewis,1979,8,Colby Lewis
lewisda01,Darren,Lewis,1967,8,Darren Lewis
lewisdu01,Duffy,Lewis,1888,4,Duffy Lewis
lewisea01,Earl,Lewis,,,Earl Lewis
lewisfr01,Fred,Lewis,1858,10,Fred Lewis
lewisfr02,Fred,Lewis,1980,12,Fred Lewis
lewisfr03,Frank,Lewis,1909,11,Frank Lewis
lewisga01,Gaston,Lewis,1903,8,Gaston Lewis
lewisgr01,Grover,Lewis,1903,2,Grover Lewis
lewisja01,Jack,Lewis,1884,2,Jack Lewis
lewisje01,Jensen,Lewis,1984,5,Jensen Lewis
lewisje02,Jerome,Lewis,1890,1,Jerome Lewis
lewisji01,Jim,Lewis,1955,10,Jim Lewis
lewisji02,Jim,Lewis,1964,7,Jim Lewis
lewisji03,Jim,Lewis,,,Jim Lewis
lewisjo01,Johnny,Lewis,1939,8,Johnny Lewis
lewisjo02,Joe,Lewis,1895,1,Joe Lewis
lewisjo03,John,Lewis,,,John Lewis
lewisky01,Kyle,Lewis,1995,7,Kyle Lewis
lewisma01,Mark,Lewis,1969,11,Mark Lewis
lewismi01,Milton,Lewis,,,Milton Lewis
lewisph01,Phil,Lewis,1883,10,Phil Lewis
lewisri01,Richie,Lewis,1966,1,Richie Lewis
lewisro01,Rommie,Lewis,1982,9,Rommie Lewis
lewisro02,Royce,Lewis,1999,6,Royce Lewis
lewisru01,Rufus,Lewis,1919,12,Rufus Lewis
lewissc01,Scott,Lewis,1965,12,Scott Lewis
lewissc02,Scott,Lewis,1983,9,Scott Lewis
lewiste01,Ted,Lewis,1872,12,Ted Lewis
leybado01,Domingo,Leyba,1995,9,Domingo Leyba
leyerro01,Robinson,Leyer,1993,3,Robinson Leyer
leylaji99,Jim,Leyland,1944,12,Jim Leyland
leyriji01,Jim,Leyritz,1963,12,Jim Leyritz
leyte01,Terry,Ley,1947,2,Terry Ley
leyvani99,Nick,Leyva,1953,8,Nick Leyva
lezcaca01,Carlos,Lezcano,1955,9,Carlos Lezcano
lezcasi01,Sixto,Lezcano,1953,11,Sixto Lezcano
libbyst01,Steve,Libby,1853,12,Steve Libby
liberad01,Adam,Liberatore,1987,5,Adam Liberatore
liberlu01,Luis,Liberato,1995,12,Luis Liberato
liberma01,Matthew,Liberatore,1999,11,Matthew Liberatore
libkeal01,Al,Libke,1918,9,Al Libke
librafr01,Frankie,Libran,1948,5,Frankie Libran
lickejo01,John,Lickert,1960,4,John Lickert
liddeda01,Dave,Liddell,1966,6,Dave Liddell
liddial01,Alex,Liddi,1988,8,Alex Liddi
liddldo01,Don,Liddle,1925,5,Don Liddle
lidgebr01,Brad,Lidge,1976,12,Brad Lidge
lidleco01,Cory,Lidle,1972,3,Cory Lidle
liebedu01,Dutch,Lieber,1910,2,Dutch Lieber
liebejo01,Jon,Lieber,1970,4,Jon Lieber
liebemi01,Mike,Lieberthal,1972,1,Mike Lieberthal
liebhgl01,Glenn,Liebhardt,1883,3,Glenn Liebhardt
liebhgl02,Glenn,Liebhardt,1910,7,Glenn Liebhardt
liefeje01,Jeff,Liefer,1974,8,Jeff Liefer
liesefr01,Fred,Liese,1885,10,Fred Liese
lightch01,Charley,Lightner,1892,7,Charley Lightner
lightpa01,Pat,Light,1991,3,Pat Light
ligonru01,Rufus,Ligon,1903,5,Rufus Ligon
ligteke01,Kerry,Ligtenberg,1971,5,Kerry Ligtenberg
lileda01,Daylen,Lile,2002,11,Daylen Lile
lillabi01,Bill,Lillard,1918,1,Bill Lillard
lillage01,Gene,Lillard,1913,11,Gene Lillard
lillajo01,Joe,Lillard,1905,6,Joe Lillard
lillibo01,Bob,Lillis,1930,6,Bob Lillis
lillibr01,Brent,Lillibridge,1983,9,Brent Lillibridge
lillide01,Derek,Lilliquist,1966,2,Derek Lilliquist
lilliji01,Jim,Lillie,1861,7,Jim Lillie
lillyte01,Ted,Lilly,1976,1,Ted Lilly
limajo01,Jose,Lima,1972,9,Jose Lima
limch01,Chang-Yong,Lim,1976,6,Chang-Yong Lim
limmelo01,Lou,Limmer,1925,3,Lou Limmer
linarro01,Rogelio,Linares,1909,9,Rogelio Linares
linarro99,Rodney,Linares,1977,8,Rodney Linares
linarru01,Rufino,Linares,1951,2,Rufino Linares
linceti01,Tim,Lincecum,1984,6,Tim Lincecum
linch01,Che-Hsuan,Lin,1988,9,Che-Hsuan Lin
lincobr01,Brad,Lincoln,1985,5,Brad Lincoln
lincoez01,Ezra,Lincoln,1868,11,Ezra Lincoln
lincomi01,Mike,Lincoln,1975,4,Mike Lincoln
lindad01,Adam,Lind,1983,7,Adam Lind
lindavi01,Vive,Lindaman,1877,10,Vive Lindaman
lindbem01,Em,Lindbeck,1934,8,Em Lindbeck
lindbjo01,Josh,Lindblom,1987,6,Josh Lindblom
lindbpa01,Paul,Lindblad,1941,8,Paul Lindblad
lindca01,Carl,Lind,1903,9,Carl Lind
lindebo01,Bob,Lindemann,1878,6,Bob Lindemann
lindeer01,Ernie,Lindemann,1883,6,Ernie Lindemann
lindeji01,Jim,Lindeman,1962,1,Jim Lindeman
lindejo01,Johnny,Lindell,1916,8,Johnny Lindell
lindely01,Lyman,Linde,1920,9,Lyman Linde
lindeto01,Todd,Linden,1980,6,Todd Linden
lindewa01,Walt,Linden,1924,3,Walt Linden
lindewi01,William,Linder,1886,,William Linder
lindgja01,Jacob,Lindgren,1993,3,Jacob Lindgren
lindgje01,Jeff,Lindgren,1996,9,Jeff Lindgren
lindja01,Jack,Lind,1946,6,Jack Lind
lindjo01,Jose,Lind,1964,5,Jose Lind
lindofr01,Francisco,Lindor,1993,11,Francisco Lindor
lindqca01,Carl,Lindquist,1919,5,Carl Lindquist
lindsax01,Axel,Lindstrom,1895,8,Axel Lindstrom
lindsbi01,Bill,Lindsay,1881,2,Bill Lindsay
lindsbi02,Bill,Lindsey,1960,4,Bill Lindsey
lindsbi03,Bill,Lindsay,1891,6,Bill Lindsay
lindsch01,Chris,Lindsay,1878,7,Chris Lindsay
lindsch02,Charlie,Lindstrom,1936,9,Charlie Lindstrom
lindscl01,Clarence,Lindsay,1898,3,Clarence Lindsay
lindsdo01,Doug,Lindsey,1967,9,Doug Lindsey
lindsfr01,Freddie,Lindstrom,1905,11,Freddie Lindstrom
lindsfr02,Frog,Lindsay,1885,3,Frog Lindsay
lindsji01,Jim,Lindsey,1899,1,Jim Lindsey
lindsjo01,John,Lindsey,1977,1,John Lindsey
lindsle01,Leonard,Lindsay,1909,4,Leonard Lindsay
lindsm01,M.,Lindsay,,,M. Lindsay
lindsma01,Matt,Lindstrom,1980,2,Matt Lindstrom
lindsre01,Red,Lindsay,1905,4,Red Lindsay
lindsro01,Rod,Lindsey,1976,1,Rod Lindsey
lindsro02,Robert,Lindsey,,,Robert Lindsey
lindssh01,Shane,Lindsay,1985,1,Shane Lindsay
linebsc01,Scott,Linebrink,1976,8,Scott Linebrink
linesdi01,Dick,Lines,1938,8,Dick Lines
linhaca01,Carl,Linhart,1929,12,Carl Linhart
liniaco01,Cole,Liniak,1976,8,Cole Liniak
linkeed01,Ed,Linke,1911,11,Ed Linke
linkfr01,Fred,Link,1886,3,Fred Link
linkjo01,Jon,Link,1984,3,Jon Link
lintobo01,Bob,Linton,1902,4,Bob Linton
lintodo01,Doug,Linton,1965,2,Doug Linton
lintro01,Royce,Lint,1921,1,Royce Lint
lintz01,Tzu-Wei,Lin,1994,2,Tzu-Wei Lin
lintzla01,Larry,Lintz,1949,10,Larry Lintz
linzph01,Phil,Linz,1939,6,Phil Linz
linzyfr01,Frank,Linzy,1940,9,Frank Linzy
lipcian01,Andre,Lipcius,1998,5,Andre Lipcius
lipetan01,Angelo,LiPetri,1929,7,Angelo LiPetri
liponjo01,Johnny,Lipon,1922,11,Johnny Lipon
lippto01,Tom,Lipp,1870,6,Tom Lipp
lipscni01,Gerard,Lipscomb,1911,2,Gerard Lipscomb
lipsctr01,Trey,Lipscomb,2000,6,Trey Lipscomb
lipsehe01,Henry,Lipsey,,,Henry Lipsey
lipskbo01,Bob,Lipski,1938,7,Bob Lipski
lirafe01,Felipe,Lira,1972,4,Felipe Lira
liriafr01,Francisco,Liriano,1983,10,Francisco Liriano
liriane01,Nelson,Liriano,1964,6,Nelson Liriano
liriape01,Pedro,Liriano,1980,10,Pedro Liriano
liriary01,Rymer,Liriano,1991,6,Rymer Liriano
lisbyma01,Maurice,Lisby,1912,9,Maurice Lisby
lisenho01,Horace,Lisenbee,1898,9,Horace Lisenbee
lisiri01,Rick,Lisi,1956,3,Rick Lisi
lisjo01,Joe,Lis,1946,8,Joe Lis
liskaad01,Ad,Liska,1906,7,Ad Liska
listano01,Nora,Listach,1910,3,Nora Listach
listapa01,Pat,Listach,1967,9,Pat Listach
listepe01,Pete,Lister,1881,7,Pete Lister
litscje01,Jesse,Litsch,1985,3,Jesse Litsch
littema01,Mark,Littell,1953,1,Mark Littell
litteza01,Zack,Littell,1995,10,Zack Littell
littlbe01,Ben,Littles,1920,7,Ben Littles
littlbr01,Bryan,Little,1959,10,Bryan Little
littlbr02,Brendon,Little,1996,8,Brendon Little
littlca01,Carlisle,Littlejohn,1901,10,Carlisle Littlejohn
littlde01,Dennis,Littlejohn,1954,10,Dennis Littlejohn
littldi01,Dick,Littlefield,1926,3,Dick Littlefield
littlea01,Earl,Little,,,Earl Little
littlgr99,Grady,Little,1950,3,Grady Little
littlha01,Harry,Little,1850,11,Harry Little
littlja01,Jack,Little,1891,3,Jack Little
littlja02,Jack,Little,1998,1,Jack Little
littlje01,Jeff,Little,1954,12,Jeff Little
littljo01,John,Littlefield,1954,1,John Littlefield
littlla01,Larry,Littleton,1954,4,Larry Littleton
littllu01,Luke,Little,2000,8,Luke Little
littlma01,Mark,Little,1972,7,Mark Little
littlsc01,Scott,Little,1963,1,Scott Little
littlwe01,Wes,Littleton,1982,9,Wes Littleton
littogr01,Greg,Litton,1964,7,Greg Litton
littrja01,Jack,Littrell,1929,1,Jack Littrell
litwhda01,Danny,Litwhiler,1916,8,Danny Litwhiler
livelbe01,Ben,Lively,1992,3,Ben Lively
livelbu01,Buddy,Lively,1925,2,Buddy Lively
livelja01,Jack,Lively,1885,5,Jack Lively
livenwe01,Wes,Livengood,1910,7,Wes Livengood
livinbo01,Bobby,Livingston,1982,9,Bobby Livingston
livinja01,Jake,Livingstone,1875,3,Jake Livingstone
livinld01,L. D.,Livingston,1905,2,L. D. Livingston
livinmi01,Mickey,Livingston,1914,11,Mickey Livingston
livinpa01,Paddy,Livingston,1880,1,Paddy Livingston
livinsc01,Scott,Livingstone,1965,7,Scott Livingstone
lizotab01,Abel,Lizotte,1870,4,Abel Lizotte
lizra01,Radhames,Liz,1983,10,Radhames Liz
llenawi01,Winston,Llenas,1943,9,Winston Llenas
llewecl01,Clem,Llewellyn,1895,8,Clem Llewellyn
llovema01,Mauricio,Llovera,1996,4,Mauricio Llovera
lloydgr01,Graeme,Lloyd,1967,4,Graeme Lloyd
lloydky01,Kyle,Lloyd,1990,10,Kyle Lloyd
lloydpo99,John Henry,Lloyd,1884,4,John Henry Lloyd
loaisjo01,Jonathan,Loaisiga,1994,11,Jonathan Loaisiga
loaizes01,Esteban,Loaiza,1971,12,Esteban Loaiza
loanebo01,Bob,Loane,1914,8,Bob Loane
loanmi01,Mike,Loan,1894,9,Mike Loan
lobatjo01,Jose,Lobaton,1984,10,Jose Lobaton
loberfr01,Frank,Lobert,1883,11,Frank Lobert
loberha01,Hans,Lobert,1881,10,Hans Lobert
lobstky01,Kyle,Lobstein,1989,8,Kyle Lobstein
locasti01,Tim,Locastro,1992,7,Tim Locastro
loch02,Chia-Jen,Lo,1986,4,Chia-Jen Lo
lochhha01,Harry,Lochhead,1876,3,Harry Lochhead
lockdo01,Don,Lock,1936,7,Don Lock
lockean01,Walker,Lockett,1994,5,Walker Lockett
lockebo01,Bobby,Locke,1934,3,Bobby Locke
lockebo02,Bob,Locker,1938,3,Bob Locker
lockech01,Chuck,Locke,1932,5,Chuck Locke
lockecl01,Clarence,Locke,1911,3,Clarence Locke
lockeed01,Eddie,Locke,1923,1,Eddie Locke
lockeje01,Jeff,Locke,1987,11,Jeff Locke
lockejo01,Johnny,Lockett,,,Johnny Lockett
lockele01,Lester,Lockett,1912,3,Lester Lockett
lockema01,Marshall,Locke,1857,3,Marshall Locke
lockero01,Ron,Locke,1939,4,Ron Locke
lockh01,,Lockhart,,, Lockhart
lockhaj01,A. J.,Lockhart,1898,4,A. J. Lockhart
lockhhu01,Hubert,Lockhart,1899,1,Hubert Lockhart
lockhke01,Keith,Lockhart,1964,11,Keith Lockhart
locklge01,Gene,Locklear,1949,7,Gene Locklear
locklst01,Stu,Locklin,1928,7,Stu Locklin
locklty01,Tyler,Locklear,2000,11,Tyler Locklear
lockmja01,James,Lockman,,,James Lockman
lockmwh01,Whitey,Lockman,1926,7,Whitey Lockman
lockrbr01,Brandon,Lockridge,1997,3,Brandon Lockridge
lockwmi01,Milo,Lockwood,1858,4,Milo Lockwood
lockwsk01,Skip,Lockwood,1946,8,Skip Lockwood
lodigda01,Dario,Lodigiani,1916,6,Dario Lodigiani
lodolni01,Nick,Lodolo,1998,2,Nick Lodolo
