age,age_sq,n_seasons,prev_AVG,prev_R,prev_H,prev_HR,prev_RBI,prev_2B,prev_SB,prev_BB,prev_OBP,prev_SLG,prev_PA,prev_G,prev_SO,wavg3_AVG,wavg3_R,wavg3_H,wavg3_HR,wavg3_RBI,wavg3_2B,wavg3_SB,wavg3_BB,wavg3_OBP,wavg3_SLG,career_AVG,career_R,career_H,career_HR,career_RBI,career_2B,career_SB,career_BB,career_OBP,career_SLG,trend_AVG,trend_R,trend_H,trend_HR,trend_RBI,trend_2B,trend_SB,trend_BB,trend_OBP,trend_SLG
35,1225,7,0.209,29,53,9,30.0,5,3.0,30,0.297,0.343,290.0,87,80.0,0.2068333333333333,34.33333333333333,60.83333333333333,12.666666666666666,40.33333333333333,10.0,1.5,40.0,0.3055,0.36850000000000005,0.23642857142857143,38.714285714285715,64.85714285714286,14.857142857142858,43.0,12.857142857142858,0.7142857142857143,35.857142857142854,0.3298571428571429,0.44985714285714284,0.037000000000000005,-8.0,-10.0,-6.0,-21.0,-12.0,3.0,-23.0,0.01100000000000001,0.0020000000000000018
28,784,5,0.21,39,69,7,35.0,11,12.0,25,0.285,0.313,369.0,101,66.0,0.23083333333333333,53.5,106.83333333333333,9.0,48.83333333333333,17.333333333333332,21.0,26.5,0.2941666666666667,0.3363333333333334,0.24559999999999998,53.6,108.6,10.6,49.0,19.2,20.6,25.6,0.31,0.3738,-0.04200000000000001,-25.0,-78.0,-2.0,-28.0,-11.0,-18.0,-1.0,-0.013000000000000012,-0.027000000000000024
39,1521,11,0.274,76,134,10,45.0,31,5.0,36,0.328,0.403,531.0,146,100.0,0.2633333333333333,76.16666666666666,142.5,16.5,57.5,31.666666666666664,8.0,48.166666666666664,0.32516666666666666,0.414,0.2879090909090909,90.18181818181819,154.54545454545453,26.272727272727273,84.54545454545455,31.818181818181817,11.636363636363637,76.63636363636364,0.3785454545454546,0.4957272727272727,0.029000000000000026,6.0,-13.0,-12.0,-20.0,-2.0,-6.0,-11.0,0.026000000000000023,-0.010999999999999954
27,729,2,0.26,39,99,5,30.0,18,0.0,21,0.299,0.362,408.0,96,73.0,0.264,40.2,98.2,5.800000000000001,37.6,18.4,2.0,19.8,0.30379999999999996,0.37639999999999996,0.265,40.5,98.0,6.0,39.5,18.5,2.5,19.5,0.305,0.38,-0.010000000000000009,-3.0,2.0,-2.0,-19.0,-1.0,-5.0,3.0,-0.01200000000000001,-0.03600000000000003
30,900,2,0.305,47,96,9,53.0,23,6.0,18,0.343,0.483,341.0,96,81.0,0.2894,38.2,78.8,7.8,43.4,17.799999999999997,8.0,15.6,0.32820000000000005,0.4566,0.2855,36.0,74.5,7.5,41.0,16.5,8.5,15.0,0.3245,0.44999999999999996,0.03899999999999998,22.0,43.0,3.0,24.0,13.0,-5.0,6.0,0.03700000000000003,0.066
27,729,2,0.278,73,150,31,91.0,28,1.0,33,0.323,0.52,579.0,144,152.0,0.24280000000000002,53.4,106.0,23.799999999999997,69.0,20.400000000000002,1.0,23.0,0.28500000000000003,0.4788,0.234,48.5,95.0,22.0,63.5,18.5,1.0,20.5,0.2755,0.4685,0.08800000000000002,49.0,110.0,18.0,55.0,19.0,0.0,25.0,0.095,0.10300000000000004
26,676,4,0.205,48,72,14,46.0,14,1.0,47,0.296,0.37,402.0,111,136.0,0.2095,47.83333333333333,76.66666666666666,17.833333333333332,52.33333333333333,14.833333333333332,3.6666666666666665,43.666666666666664,0.29300000000000004,0.398,0.2175,48.25,76.5,18.5,51.75,14.75,3.75,40.5,0.29875,0.41700000000000004,0.001999999999999974,6.0,-2.0,-5.0,-4.0,-1.0,-5.0,13.0,0.024999999999999967,-0.030000000000000027
26,676,4,0.258,84,155,36,111.0,31,2.0,46,0.313,0.493,655.0,157,201.0,0.2643333333333333,77.83333333333333,140.33333333333331,27.833333333333336,86.33333333333333,27.666666666666664,3.5,50.166666666666664,0.33066666666666666,0.48066666666666663,0.26525,65.75,123.25,19.0,66.0,23.75,3.5,45.25,0.33274999999999993,0.4452499999999999,-0.0040000000000000036,2.0,21.0,12.0,37.0,4.0,-2.0,-18.0,-0.034999999999999976,0.014000000000000012
35,1225,11,0.228,35,62,9,27.0,18,0.0,17,0.273,0.401,293.0,113,61.0,0.2555,41.666666666666664,75.0,11.166666666666666,36.166666666666664,20.833333333333332,0.3333333333333333,20.0,0.306,0.453,0.25363636363636366,54.54545454545455,99.9090909090909,19.0,56.45454545454545,23.818181818181817,2.4545454545454546,24.363636363636363,0.3016363636363637,0.4706363636363636,-0.06299999999999997,-5.0,-12.0,-3.0,-19.0,-2.0,0.0,-3.0,-0.07499999999999996,-0.127
30,900,6,0.235,87,116,34,74.0,9,3.0,82,0.348,0.464,581.0,143,137.0,0.21383333333333332,61.666666666666664,84.83333333333333,22.166666666666664,55.666666666666664,12.333333333333332,4.333333333333334,60.83333333333333,0.3231666666666666,0.41900000000000004,0.21666666666666665,56.0,82.0,16.333333333333332,49.333333333333336,16.666666666666668,8.166666666666666,53.5,0.3193333333333333,0.4018333333333333,0.044999999999999984,66.0,82.0,25.0,43.0,1.0,2.0,60.0,0.057999999999999996,0.07900000000000001
27,729,7,0.292,96,172,23,84.0,34,6.0,81,0.381,0.467,680.0,156,94.0,0.29766666666666663,93.66666666666666,178.83333333333331,25.833333333333332,92.0,36.666666666666664,4.5,75.66666666666666,0.38,0.48883333333333334,0.2854285714285714,81.57142857142857,153.85714285714286,26.142857142857142,84.42857142857143,30.142857142857142,3.7142857142857144,61.42857142857143,0.3614285714285715,0.49014285714285716,-0.031000000000000028,-2.0,-27.0,-7.0,-19.0,-10.0,4.0,9.0,-0.015000000000000013,-0.07700000000000001
33,1089,8,0.248,52,124,19,80.0,24,10.0,31,0.295,0.418,546.0,129,76.0,0.2605,60.83333333333333,133.66666666666666,19.5,78.66666666666666,25.166666666666664,8.166666666666666,30.666666666666664,0.30633333333333335,0.43116666666666664,0.277625,51.625,112.75,16.125,61.375,22.75,4.5,24.875,0.3215,0.46287500000000004,-0.031000000000000028,-20.0,-19.0,1.0,5.0,2.0,3.0,2.0,-0.027000000000000024,-0.017000000000000015
32,1024,8,0.243,87,138,23,79.0,32,6.0,87,0.342,0.42,663.0,150,151.0,0.24383333333333332,87.5,139.0,23.333333333333332,82.16666666666666,33.166666666666664,9.666666666666666,86.66666666666666,0.3446666666666667,0.4288333333333333,0.24687499999999998,67.75,114.125,20.25,65.875,26.25,8.5,65.625,0.34375,0.449125,0.0,-2.0,0.0,-2.0,-7.0,-2.0,-7.0,7.0,0.0010000000000000009,-0.02100000000000002
34,1156,11,0.261,72,131,27,75.0,32,12.0,70,0.357,0.487,580.0,132,121.0,0.2743333333333333,78.33333333333333,140.16666666666666,27.0,78.5,34.83333333333333,10.166666666666666,73.66666666666666,0.36966666666666664,0.5016666666666667,0.28209090909090917,85.81818181818181,131.36363636363637,28.0,82.0,31.0,11.0,86.36363636363636,0.39590909090909093,0.5339090909090909,-0.023999999999999966,-13.0,-26.0,-3.0,-12.0,-10.0,5.0,-6.0,-0.016000000000000014,-0.038000000000000034
25,625,4,0.249,55,152,20,86.0,26,20.0,16,0.268,0.409,641.0,160,128.0,0.2613333333333333,59.5,139.33333333333331,18.333333333333332,68.5,23.166666666666664,16.666666666666664,19.833333333333332,0.2905,0.4233333333333333,0.27575,66.0,134.75,18.25,63.75,25.0,17.5,21.25,0.3105,0.4545,-0.015000000000000013,-3.0,36.0,4.0,38.0,12.0,10.0,-7.0,-0.035999999999999976,-0.009000000000000008
25,625,1,0.223,22,44,3,18.0,9,4.0,8,0.257,0.315,206.0,70,62.0,0.223,22.0,44.0,3.0,18.0,9.0,4.0,8.0,0.257,0.315,0.223,22.0,44.0,3.0,18.0,9.0,4.0,8.0,0.257,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,5,0.235,50,124,5,49.0,16,12.0,36,0.29,0.306,570.0,152,111.0,0.24033333333333332,48.5,112.66666666666666,6.333333333333333,43.0,16.166666666666664,11.333333333333332,30.333333333333332,0.2908333333333333,0.3251666666666666,0.24800000000000005,51.4,111.8,7.4,42.8,20.0,12.4,33.2,0.3024,0.35340000000000005,0.001999999999999974,12.0,39.0,1.0,24.0,7.0,1.0,13.0,0.007000000000000006,0.016000000000000014
31,961,5,0.266,60,101,15,64.0,16,7.0,29,0.315,0.453,416.0,103,107.0,0.26383333333333336,51.33333333333333,94.33333333333333,11.833333333333332,49.83333333333333,20.0,5.0,23.833333333333332,0.31266666666666665,0.4325,0.2604,60.2,112.6,14.8,56.4,26.2,4.0,27.6,0.3114,0.43339999999999995,0.01100000000000001,34.0,41.0,10.0,44.0,-2.0,5.0,20.0,0.01200000000000001,0.056999999999999995
31,961,5,0.213,38,84,11,43.0,14,3.0,32,0.271,0.332,433.0,124,88.0,0.22283333333333333,44.166666666666664,95.33333333333333,12.833333333333332,57.0,15.666666666666666,2.1666666666666665,31.333333333333332,0.2773333333333333,0.351,0.22280000000000003,43.4,89.4,13.6,55.4,17.4,2.2,30.8,0.2784,0.37260000000000004,-0.007000000000000006,-7.0,-17.0,-2.0,-16.0,2.0,2.0,6.0,0.0040000000000000036,-0.0040000000000000036
25,625,3,0.274,85,158,17,68.0,34,30.0,62,0.349,0.438,651.0,154,137.0,0.27316666666666667,98.5,161.83333333333331,25.5,78.33333333333333,32.166666666666664,23.666666666666664,66.33333333333333,0.35,0.47683333333333333,0.27,101.0,159.33333333333334,27.333333333333332,80.66666666666667,31.333333333333332,20.333333333333332,65.33333333333333,0.34600000000000003,0.48533333333333334,-0.007000000000000006,-33.0,-19.0,-20.0,-24.0,3.0,9.0,-16.0,-0.015000000000000013,-0.09100000000000003
35,1225,10,0.203,30,47,10,35.0,8,0.0,18,0.255,0.366,256.0,93,68.0,0.21733333333333332,39.166666666666664,69.5,10.833333333333332,41.666666666666664,13.166666666666666,0.6666666666666666,23.666666666666664,0.2693333333333333,0.36683333333333334,0.23459999999999998,48.2,81.5,12.2,43.6,18.6,1.7,34.0,0.30300000000000005,0.39990000000000003,-0.025999999999999995,-14.0,-36.0,-2.0,-7.0,-8.0,0.0,-9.0,-0.026000000000000023,-0.007000000000000006
27,729,1,0.266,40,68,10,45.0,12,1.0,31,0.347,0.438,294.0,87,77.0,0.266,40.0,68.0,10.0,45.0,12.0,1.0,31.0,0.347,0.438,0.266,40.0,68.0,10.0,45.0,12.0,1.0,31.0,0.347,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1156,8,0.247,65,126,25,89.0,29,5.0,26,0.284,0.454,545.0,134,134.0,0.25716666666666665,72.16666666666666,143.16666666666666,27.833333333333332,93.0,30.0,7.666666666666666,37.0,0.3058333333333333,0.4665,0.26225,67.5,126.0,25.625,78.75,26.125,7.375,35.875,0.31725000000000003,0.49050000000000005,-0.025000000000000022,-19.0,-34.0,-8.0,-10.0,-3.0,-7.0,-27.0,-0.05500000000000005,-0.046999999999999986
26,676,2,0.284,54,110,19,66.0,13,8.0,43,0.373,0.464,450.0,107,84.0,0.29079999999999995,47.2,93.6,13.4,50.400000000000006,12.600000000000001,6.8,35.8,0.37260000000000004,0.4496,0.2925,45.5,89.5,12.0,46.5,12.5,6.5,34.0,0.3725,0.446,-0.017000000000000015,17.0,41.0,14.0,39.0,1.0,3.0,18.0,0.0010000000000000009,0.03600000000000003
29,841,1,0.187,21,31,2,17.0,6,0.0,23,0.285,0.259,204.0,58,47.0,0.187,21.0,31.0,2.0,17.0,6.0,0.0,23.0,0.285,0.259,0.187,21.0,31.0,2.0,17.0,6.0,0.0,23.0,0.285,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,729,1,0.247,37,82,6,45.0,13,2.0,43,0.346,0.346,390.0,119,56.0,0.247,37.0,82.0,6.0,45.0,13.0,2.0,43.0,0.346,0.346,0.247,37.0,82.0,6.0,45.0,13.0,2.0,43.0,0.346,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1296,5,0.241,33,73,11,47.0,14,3.0,20,0.291,0.403,327.0,94,72.0,0.23316666666666666,30.166666666666664,64.0,12.833333333333332,44.166666666666664,12.5,2.1666666666666665,17.333333333333332,0.2788333333333333,0.429,0.221,26.6,54.2,11.6,37.2,10.8,1.0,15.6,0.2676,0.41400000000000003,0.02099999999999999,4.0,19.0,-6.0,2.0,4.0,1.0,5.0,0.02799999999999997,-0.07299999999999995
29,841,4,0.297,89,178,7,61.0,29,29.0,39,0.345,0.394,649.0,156,49.0,0.2866666666666666,89.5,171.16666666666666,7.333333333333333,57.83333333333333,30.666666666666664,32.0,42.33333333333333,0.3418333333333333,0.38516666666666666,0.28350000000000003,83.25,161.75,8.25,58.0,28.25,30.75,40.0,0.33825,0.39,0.023999999999999966,3.0,19.0,0.0,13.0,-6.0,-2.0,-5.0,0.009999999999999953,0.02100000000000002
23,529,2,0.242,70,142,17,55.0,21,17.0,56,0.314,0.375,649.0,149,140.0,0.2208,53.2,99.60000000000001,12.2,42.2,14.2,11.799999999999999,39.6,0.2904,0.3494,0.2155,49.0,89.0,11.0,39.0,12.5,10.5,35.5,0.2845,0.34299999999999997,0.05299999999999999,42.0,106.0,12.0,32.0,17.0,13.0,41.0,0.059,0.064
29,841,2,0.272,55,99,11,51.0,26,0.0,44,0.353,0.434,411.0,108,73.0,0.2692,51.400000000000006,94.2,11.4,46.599999999999994,23.2,0.0,43.2,0.3546,0.4336,0.2685,50.5,93.0,11.5,45.5,22.5,0.0,43.0,0.355,0.4335,0.007000000000000006,9.0,12.0,-1.0,11.0,7.0,0.0,2.0,-0.0040000000000000036,0.0010000000000000009
33,1089,7,0.237,30,66,12,43.0,12,2.0,38,0.332,0.416,328.0,90,91.0,0.23083333333333333,48.166666666666664,89.16666666666666,19.666666666666664,62.0,16.166666666666664,2.333333333333333,48.666666666666664,0.32233333333333336,0.42466666666666664,0.23928571428571427,63.714285714285715,101.85714285714286,25.142857142857142,72.0,23.714285714285715,2.7142857142857144,64.28571428571429,0.34500000000000003,0.485,0.022999999999999993,-29.0,-30.0,-14.0,-39.0,-2.0,-1.0,-15.0,0.029000000000000026,-0.0030000000000000027
23,529,1,0.234,26,61,4,29.0,11,5.0,8,0.252,0.322,274.0,73,78.0,0.234,26.0,61.0,4.0,29.0,11.0,5.0,8.0,0.252,0.322,0.234,26.0,61.0,4.0,29.0,11.0,5.0,8.0,0.252,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1296,9,0.229,29,70,3,36.0,11,5.0,24,0.298,0.294,343.0,112,56.0,0.2755,35.5,86.66666666666666,3.333333333333333,34.5,15.833333333333332,4.833333333333334,18.833333333333332,0.33066666666666666,0.35966666666666663,0.2773333333333333,49.22222222222222,115.88888888888889,5.222222222222222,41.44444444444444,23.555555555555557,7.111111111111111,20.77777777777778,0.32055555555555554,0.376,-0.10800000000000001,-10.0,-21.0,-1.0,10.0,-5.0,-1.0,12.0,-0.08300000000000002,-0.15400000000000003
30,900,5,0.233,63,116,9,45.0,29,0.0,54,0.323,0.346,567.0,136,106.0,0.23983333333333334,72.5,120.5,12.333333333333332,52.0,27.666666666666664,6.666666666666666,62.33333333333333,0.3368333333333333,0.37149999999999994,0.24860000000000002,74.2,119.6,14.4,54.8,26.0,8.4,57.6,0.3442,0.39640000000000003,-0.014999999999999986,-21.0,-16.0,-6.0,-13.0,1.0,-13.0,-26.0,-0.033999999999999975,-0.04600000000000004
29,841,4,0.255,42,94,4,33.0,16,4.0,23,0.301,0.353,409.0,135,74.0,0.24383333333333335,49.166666666666664,88.0,5.5,36.166666666666664,16.0,6.833333333333333,23.333333333333332,0.29316666666666663,0.36216666666666664,0.23374999999999999,45.25,76.5,5.5,34.25,15.25,7.75,20.75,0.2835,0.36,0.025999999999999995,-20.0,6.0,-4.0,-9.0,3.0,-7.0,-4.0,0.014000000000000012,-0.014000000000000012
31,961,6,0.215,38,62,14,36.0,11,0.0,42,0.321,0.399,337.0,98,86.0,0.21383333333333332,37.0,60.166666666666664,12.833333333333332,34.83333333333333,12.333333333333332,0.0,38.166666666666664,0.3155,0.3948333333333333,0.223,36.333333333333336,58.166666666666664,13.166666666666666,38.0,12.333333333333334,0.16666666666666666,29.666666666666668,0.30983333333333335,0.42849999999999994,0.010000000000000009,3.0,5.0,5.0,12.0,-2.0,0.0,2.0,0.01200000000000001,0.050000000000000044
29,841,5,0.266,47,108,9,47.0,26,1.0,50,0.356,0.397,464.0,119,91.0,0.25433333333333336,49.83333333333333,98.16666666666666,13.833333333333332,52.0,22.833333333333332,2.0,41.166666666666664,0.33949999999999997,0.4241666666666667,0.23500000000000001,40.4,75.4,13.0,43.2,16.6,1.4,32.0,0.316,0.4166,0.04000000000000001,-9.0,15.0,-12.0,-17.0,4.0,-2.0,18.0,0.055999999999999994,-0.034999999999999976
28,784,3,0.211,34,75,5,34.0,14,8.0,39,0.296,0.304,403.0,136,113.0,0.23066666666666663,36.33333333333333,75.0,6.833333333333333,36.666666666666664,15.0,9.0,40.33333333333333,0.3198333333333333,0.349,0.245,40.666666666666664,80.66666666666667,9.333333333333334,41.333333333333336,16.333333333333332,11.0,42.666666666666664,0.3353333333333333,0.3886666666666667,-0.016000000000000014,6.0,17.0,2.0,6.0,1.0,3.0,3.0,-0.025000000000000022,-0.016000000000000014
34,1156,8,0.331,137,179,53,114.0,30,12.0,124,0.457,0.688,679.0,152,160.0,0.31733333333333336,122.33333333333333,165.83333333333331,52.0,117.5,29.666666666666664,9.833333333333332,121.0,0.4488333333333333,0.6798333333333333,0.29400000000000004,105.0,145.5,44.375,99.75,24.75,8.125,99.75,0.41425,0.615875,0.009000000000000008,15.0,-1.0,-5.0,-30.0,-6.0,2.0,-9.0,-0.0010000000000000009,-0.013000000000000012
27,729,3,0.22,13,40,3,12.0,10,0.0,22,0.309,0.324,208.0,64,61.0,0.22016666666666668,28.5,52.5,6.833333333333333,19.166666666666664,10.666666666666666,2.5,32.666666666666664,0.31533333333333335,0.3461666666666666,0.22733333333333336,36.333333333333336,60.666666666666664,9.0,23.333333333333332,11.666666666666666,3.0,39.666666666666664,0.3273333333333333,0.3686666666666667,0.02099999999999999,-23.0,-13.0,-5.0,-9.0,1.0,-6.0,-11.0,0.017000000000000015,0.0010000000000000009
28,784,2,0.251,53,121,14,61.0,23,4.0,27,0.294,0.39,511.0,131,129.0,0.257,61.8,123.4,17.6,64.6,23.799999999999997,2.8,28.2,0.3024,0.4208,0.2585,64.0,124.0,18.5,65.5,24.0,2.5,28.5,0.3045,0.4285,-0.015000000000000013,-22.0,-6.0,-9.0,-9.0,-2.0,3.0,-3.0,-0.02100000000000002,-0.07700000000000001
24,576,1,0.302,25,55,4,28.0,14,14.0,19,0.382,0.445,207.0,49,29.0,0.302,25.0,55.0,4.0,28.0,14.0,14.0,19.0,0.382,0.445,0.302,25.0,55.0,4.0,28.0,14.0,14.0,19.0,0.382,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,625,2,0.256,65,106,13,45.0,22,1.0,48,0.333,0.413,468.0,137,102.0,0.2576,60.6,117.19999999999999,13.0,51.400000000000006,19.2,3.4000000000000004,43.199999999999996,0.3234,0.3998,0.258,59.5,120.0,13.0,53.0,18.5,4.0,42.0,0.321,0.39649999999999996,-0.0040000000000000036,11.0,-28.0,0.0,-16.0,7.0,-6.0,12.0,0.02400000000000002,0.032999999999999974
32,1024,5,0.249,48,92,17,50.0,13,2.0,45,0.333,0.428,421.0,111,80.0,0.239,41.33333333333333,79.5,12.666666666666666,43.166666666666664,12.5,1.3333333333333333,35.666666666666664,0.3178333333333333,0.3943333333333333,0.23659999999999998,41.4,75.2,12.8,43.0,14.0,0.8,38.2,0.3238,0.40499999999999997,0.01100000000000001,16.0,25.0,8.0,13.0,4.0,2.0,20.0,0.020000000000000018,0.05399999999999999
27,729,1,0.234,26,46,8,28.0,11,2.0,12,0.298,0.411,218.0,62,67.0,0.234,26.0,46.0,8.0,28.0,11.0,2.0,12.0,0.298,0.411,0.234,26.0,46.0,8.0,28.0,11.0,2.0,12.0,0.298,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1089,9,0.216,58,90,18,52.0,19,3.0,48,0.3,0.391,474.0,127,93.0,0.23566666666666664,55.33333333333333,95.0,15.666666666666666,51.0,20.166666666666664,2.0,38.83333333333333,0.30599999999999994,0.4028333333333333,0.23566666666666666,65.0,104.77777777777777,18.88888888888889,59.666666666666664,23.88888888888889,3.888888888888889,48.666666666666664,0.31488888888888883,0.42133333333333334,-0.037000000000000005,15.0,-3.0,10.0,10.0,-2.0,2.0,26.0,-0.0020000000000000018,0.01100000000000001
31,961,8,0.262,45,113,2,40.0,21,15.0,17,0.297,0.334,459.0,138,77.0,0.261,46.666666666666664,111.33333333333333,4.666666666666666,40.5,18.5,13.5,18.5,0.3015,0.349,0.2605,46.375,101.875,4.5,35.75,16.25,12.5,22.5,0.311,0.34787500000000005,-0.007000000000000006,-8.0,-12.0,-6.0,-3.0,3.0,4.0,1.0,-0.009000000000000008,-0.04199999999999998
28,784,4,0.282,45,127,15,76.0,18,1.0,48,0.348,0.421,506.0,130,59.0,0.267,35.83333333333333,107.66666666666666,10.5,63.166666666666664,18.0,0.5,42.666666666666664,0.33599999999999997,0.3898333333333333,0.26749999999999996,40.25,110.0,10.5,59.0,18.0,0.25,47.0,0.34324999999999994,0.38825,0.02899999999999997,22.0,41.0,10.0,22.0,-1.0,1.0,13.0,0.02899999999999997,0.062
23,529,1,0.29,90,122,36,86.0,26,2.0,63,0.383,0.619,488.0,117,151.0,0.29,90.0,122.0,36.0,86.0,26.0,2.0,63.0,0.383,0.619,0.29,90.0,122.0,36.0,86.0,26.0,2.0,63.0,0.383,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,4,0.272,81,170,11,56.0,29,21.0,55,0.33,0.374,693.0,156,60.0,0.278,83.66666666666666,160.16666666666666,11.0,51.666666666666664,25.833333333333332,18.0,56.83333333333333,0.3443333333333334,0.3903333333333333,0.28250000000000003,86.5,162.25,9.0,51.5,26.5,18.25,60.0,0.35275,0.39225,-0.019999999999999962,-2.0,30.0,-3.0,12.0,13.0,9.0,2.0,-0.03799999999999998,-0.05099999999999999
29,841,3,0.277,73,133,31,72.0,32,7.0,36,0.325,0.536,523.0,123,103.0,0.24733333333333335,64.5,117.83333333333333,28.833333333333332,73.16666666666666,25.166666666666664,5.333333333333333,37.33333333333333,0.3031666666666667,0.48683333333333334,0.2353333333333333,61.0,111.0,27.333333333333332,71.66666666666667,23.0,4.666666666666667,37.0,0.2936666666666667,0.4663333333333333,0.05300000000000002,15.0,25.0,2.0,-8.0,14.0,3.0,-5.0,0.03700000000000003,0.08600000000000002
25,625,2,0.241,73,118,22,62.0,25,22.0,74,0.344,0.431,573.0,134,151.0,0.2458,73.4,121.2,19.6,66.8,25.0,20.8,64.8,0.3364,0.4246,0.247,73.5,122.0,19.0,68.0,25.0,20.5,62.5,0.3345,0.423,-0.01200000000000001,-1.0,-8.0,6.0,-12.0,0.0,3.0,23.0,0.01899999999999996,0.016000000000000014
29,841,4,0.25,62,126,17,60.0,24,4.0,53,0.323,0.404,566.0,142,122.0,0.24683333333333332,55.0,100.16666666666666,14.833333333333332,54.0,18.833333333333332,3.5,44.33333333333333,0.32599999999999996,0.41583333333333333,0.23625000000000002,44.0,78.75,11.75,45.0,15.0,2.5,37.75,0.3235,0.40074999999999994,-0.009000000000000008,3.0,34.0,2.0,8.0,7.0,0.0,13.0,-0.015000000000000013,-0.02999999999999997
32,1024,7,0.281,72,124,24,76.0,26,7.0,35,0.342,0.512,488.0,132,119.0,0.26416666666666666,55.33333333333333,100.16666666666666,17.166666666666664,54.83333333333333,21.333333333333332,8.166666666666666,28.0,0.32533333333333336,0.4635,0.246,50.142857142857146,85.71428571428571,14.428571428571429,44.142857142857146,19.428571428571427,9.285714285714286,26.571428571428573,0.31985714285714284,0.4322857142857143,0.02200000000000002,37.0,50.0,13.0,43.0,10.0,-1.0,20.0,0.031000000000000028,0.07500000000000001
25,625,1,0.236,50,115,16,64.0,15,3.0,31,0.285,0.37,527.0,139,92.0,0.236,50.0,115.0,16.0,64.0,15.0,3.0,31.0,0.285,0.37,0.236,50.0,115.0,16.0,64.0,15.0,3.0,31.0,0.285,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,784,1,0.266,73,149,8,55.0,31,10.0,47,0.327,0.407,617.0,150,71.0,0.266,73.0,149.0,8.0,55.0,31.0,10.0,47.0,0.327,0.407,0.266,73.0,149.0,8.0,55.0,31.0,10.0,47.0,0.327,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,729,3,0.237,36,89,13,52.0,18,12.0,25,0.283,0.388,403.0,106,80.0,0.24766666666666665,37.33333333333333,78.33333333333333,14.333333333333332,50.33333333333333,15.5,7.0,25.166666666666664,0.3018333333333333,0.436,0.25966666666666666,37.333333333333336,74.66666666666667,14.666666666666666,50.333333333333336,13.666666666666666,6.0,24.333333333333332,0.31666666666666665,0.4626666666666666,0.003999999999999976,-4.0,21.0,-3.0,5.0,2.0,12.0,-3.0,-0.01200000000000001,-0.064
24,576,1,0.299,51,96,9,41.0,15,8.0,21,0.347,0.498,350.0,91,56.0,0.299,51.0,96.0,9.0,41.0,15.0,8.0,21.0,0.347,0.498,0.299,51.0,96.0,9.0,41.0,15.0,8.0,21.0,0.347,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1089,11,0.267,117,172,31,86.0,35,31.0,65,0.346,0.466,732.0,160,131.0,0.26683333333333337,112.16666666666666,167.83333333333331,31.666666666666664,89.66666666666666,36.0,30.333333333333332,62.166666666666664,0.3436666666666667,0.478,0.27272727272727276,91.9090909090909,151.27272727272728,25.363636363636363,77.81818181818181,30.818181818181817,19.636363636363637,53.45454545454545,0.34154545454545454,0.4700909090909091,-0.006000000000000005,10.0,3.0,-2.0,-5.0,-4.0,2.0,9.0,0.0020000000000000018,-0.033999999999999975
28,784,2,0.246,66,134,15,77.0,21,15.0,44,0.305,0.368,594.0,143,82.0,0.2556,59.2,124.0,11.4,61.8,21.8,17.0,36.4,0.30820000000000003,0.37160000000000004,0.258,57.5,121.5,10.5,58.0,22.0,17.5,34.5,0.309,0.3725,-0.02400000000000002,17.0,25.0,9.0,38.0,-2.0,-5.0,19.0,-0.008000000000000007,-0.009000000000000008
32,1024,7,0.256,79,130,31,83.0,19,3.0,38,0.307,0.477,553.0,134,149.0,0.24783333333333332,67.83333333333333,110.83333333333333,26.0,72.16666666666666,18.333333333333332,4.333333333333333,38.33333333333333,0.3118333333333333,0.47,0.2482857142857143,57.0,89.57142857142857,21.571428571428573,60.142857142857146,17.142857142857142,4.428571428571429,38.0,0.32742857142857146,0.481,0.01200000000000001,23.0,36.0,10.0,25.0,0.0,-2.0,5.0,-0.0040000000000000036,0.0040000000000000036
28,784,3,0.22,56,87,11,40.0,21,18.0,33,0.283,0.366,435.0,108,109.0,0.239,52.166666666666664,94.5,12.166666666666666,45.166666666666664,22.333333333333332,22.666666666666664,32.33333333333333,0.29799999999999993,0.39666666666666667,0.25099999999999995,54.666666666666664,102.66666666666667,13.666666666666666,52.333333333333336,24.333333333333332,25.0,32.0,0.30666666666666664,0.41900000000000004,-0.02099999999999999,19.0,2.0,1.0,6.0,2.0,-7.0,1.0,-0.019000000000000017,-0.025000000000000022
